<persName n="manual">Aast</persName> or <persName n="manual">Asi</persName>	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>	ch51	v09p172	ent0001	persName	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>, 
<placeName n="manual">Georgia</placeName>	beauty of the inhabitants	ch57	v10p162	ent2751	placeName	<rs type="religious" n="Christians" key="ent1598=32">Christians</rs> of, ib.; conquest of, by <persName n="Alp Arslan" key="ent0301=7">Alp Arslan</persName>, 
<placeName n="manual">Georgia</placeName>	beauty of the inhabitants	ch57	v10p173	ent2751	placeName	under <persName n="manual"><surname>Malek</surname> <roleName n="manual">Shah</roleName></persName>, 
<placeName n="manual">Georgia</placeName>	beauty of the inhabitants	ch67	v11p323	ent2751	placeName	visited by <persName n="George Phranza" key="ent5117=14">Phranza</persName>, 
<placeName n="manual">Georgia</placeName>	beauty of the inhabitants	ch57	v10p162	ent2751	placeName	visited by <persName n="George Phranza" key="ent5117=14">Phranza</persName>, 
<placeName n="manual">Georgia</placeName>	beauty of the inhabitants	ch57	v10p163	ent2751	placeName	visited by <persName n="George Phranza" key="ent5117=14">Phranza</persName>, 
<placeName n="manual">Georgia</placeName>	beauty of the inhabitants	ch57	v10p163	ent2751	placeName	name of the, 
<placeName n="manual">Georgia</placeName>	beauty of the inhabitants	ch65	v11p193	ent2751	placeName	they submit to <persName n="Timour" key="ent6576=23">Timour</persName>, 
<persName type="author2" n="heur1-poet">Georgillas</persName>	Rhodian poet	ch43	v07p287	ent2752	persName	Rhodian poet, 
<placeName n="captured2-subdued-by">Geougen</placeName>	Scythian tribe	ch30	v05p164	ent2753	placeName	Scythian tribe, 
<placeName n="captured2-subdued-by">Geougen</placeName>	Scythian tribe	ch34	v06p008	ent2753	placeName	subdued by <persName n="Attila" key="ent0725=36">Attila</persName>, 
<placeName n="captured2-subdued-by">Geougen</placeName>	Scythian tribe	ch35	v06p077	ent2753	placeName	subdued by <persName n="Attila" key="ent0725=36">Attila</persName>, 
<placeName n="captured2-subdued-by">Geougen</placeName>	Scythian tribe	ch42	v07p186	ent2753	placeName	enslave the <rs type="ethnic" n="Turks" key="ent6692=23">Turks</rs>, 
<placeName n="captured2-subdued-by">Geougen</placeName>	Scythian tribe	ch42	v07p187	ent2753	placeName	extirpated by the <rs type="ethnic" n="Turks" key="ent6692=23">Turks</rs>, 
<placeName n="captured2-subdued-by">Gepidae</placeName>	<ref type="volpage" target="ch10:v02p008">ii.8 and note</ref>.</p>
	ch10	v02p008	ent2754	placeName	
<placeName n="captured2-subdued-by">Gepidae</placeName>	<ref type="volpage" target="ch10:v02p008">ii.8 and note</ref>.</p>
	ch34	v06p008	ent2754	placeName	subdued by <persName n="Attila" key="ent0725=36">Attila</persName>, 
<placeName n="captured2-subdued-by">Gepidae</placeName>	<ref type="volpage" target="ch10:v02p008">ii.8 and note</ref>.</p>
	ch42	v07p177	ent2754	placeName	seize <placeName n="Belgrade or Singidunum" key="ent0966=5">Belgrade</placeName>, 
<placeName n="captured2-subdued-by">Gepidae</placeName>	<ref type="volpage" target="ch10:v02p008">ii.8 and note</ref>.</p>
	ch42	v07p189	ent2754	placeName	conquered by the Avars and Lombards, 
<placeName n="captured2-subdued-by">Gepidae</placeName>	<ref type="volpage" target="ch10:v02p008">ii.8 and note</ref>.</p>
	ch45	v08p007	ent2754	placeName	conquered by the Avars and Lombards, 
<placeName n="captured2-subdued-by">Gepidae</placeName>	<ref type="volpage" target="ch10:v02p008">ii.8 and note</ref>.</p>
	ch45	v08p008	ent2754	placeName	conquered by the Avars and Lombards, 
<persName><surname>Gerard</surname> of <placeName>Reicherspeg</placeName></persName>	<ref type="volpage" target="ch69:v12p089">xii.89 note</ref>.</p>
	ch69	v12p089	ent2755	persName	
<placeName n="qual2-fortress" type="fortress">Gerasa</placeName>	fortress	ch51	v09p137	ent2756	placeName	fortress, 
<placeName n="qual1-siege" type="siege">Gergovia</placeName>	siege of	ch38	v06p255	ent2757	placeName	siege of, by <persName n="Julius Caesar" key="ent1240=5">Caesar</persName>, 
<placeName n="near-or-in">Germane</placeName>	near <placeName n="Sardica" key="ent5759=6">Sardica</placeName>	ch41	v07p089	ent2758	placeName	near <placeName n="Sardica" key="ent5759=6">Sardica</placeName>, 
<placeName n="manual">Germania</placeName>	in <placeName n="Thrace" key="ent6539=10">Thrace</placeName>	ch41	v07p089	ent2759	placeName	in <placeName n="Thrace" key="ent6539=10">Thrace</placeName>, 
<placeName n="space-at-comma">Germanicia</placeName>	won back from the Saracens by <persName n="genname"><surname>Constantine</surname> <genName n="5">V.</genName></persName>	ch48	v08p235	ent2760	placeName	won back from the Saracens by <persName n="genname"><surname>Constantine</surname> <genName n="5">V.</genName></persName>, 
<placeName n="space-at-comma">Germanicia</placeName>	won back from the Saracens by <persName n="genname"><surname>Constantine</surname> <genName n="5">V.</genName></persName>	ch58	v10p240	ent2760	placeName	Crusaders at, 
<persName n="manual">Germanicus</persName>	<ref type="volpage" target="ch01:v01p004">i.4 note</ref>.</p>
	ch01	v01p004	ent2761	persName	
<persName n="manual">Germanicus</persName>	<ref type="volpage" target="ch01:v01p004">i.4 note</ref>.</p>
	ch19	v03p244	ent2761	persName	at <placeName n="Thebes" key="ent6415=3">Thebes</placeName>, 
<persName n="manual">Germanicus</persName>	<ref type="volpage" target="ch01:v01p004">i.4 note</ref>.</p>
	ch25	v04p194	ent2761	persName	belief of, in magic, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch01	v01p025	ent2762	rs-ethnic	ancient, in Belgium, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch09	v01p277	ent2762	rs-ethnic	origin of, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch09	v01p279	ent2762	rs-ethnic	manners of, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch09	v01p287	ent2762	rs-ethnic	political institutions of, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch09	v01p293	ent2762	rs-ethnic	religion, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch04	v01p117	ent2762	rs-ethnic	invade <placeName n="Gaul" key="ent2698=28">Gaul</placeName>, u
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch19	v03p259	ent2762	rs-ethnic	invade <placeName n="Gaul" key="ent2698=28">Gaul</placeName>, u
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch19	v03p267	ent2762	rs-ethnic	defeated by <persName n="Julian" key="ent3512=73">Julian</persName>, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch19	v03p274	ent2762	rs-ethnic	driven from the <placeName n="Rhine" key="ent5455=4">Rhine</placeName>, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch20	v03p292	ent2762	rs-ethnic	religious indifference of, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch30	v05p165	ent2762	rs-ethnic	emigration of, into <placeName n="Italy" key="ent3361=38">Italy</placeName>, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch30	v05p166	ent2762	rs-ethnic	emigration of, into <placeName n="Italy" key="ent3361=38">Italy</placeName>, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch30	v05p172	ent2762	rs-ethnic	invade <placeName n="Gaul" key="ent2698=28">Gaul</placeName>, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch31	v05p251	ent2762	rs-ethnic	character of, in sixteenth century, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch31	v05p252	ent2762	rs-ethnic	character of, in sixteenth century, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch38	v06p248	ent2762	rs-ethnic	cross the Rhine under Ariovistus, 
<rs type="ethnic" n="manual">Germans</rs>	ancient	ch60	v10p351	ent2762	rs-ethnic	join fourth crusade, 
<persName n="forename">Germanus</persName>	elder and younger	ch41	v07p165	ent2763	persName	elder and younger, 
<persName n="heur1-father-in-law">Germanus</persName>	father-in-law of <persName n="Theodosius" key="ent6476=3">Theodosius</persName>	ch46	v08p078	ent2764	persName	father-in-law of <persName n="Theodosius" key="ent6476=3">Theodosius</persName>, 
<persName n="qual2-nephew" type="nephew">Germanus</persName>	nephew of <persName n="rel"><persName n="Justinian I" key="ent3538=67">Justinian</persName></persName>	ch43	v07p238	ent2765	persName	nephew of <persName n="rel"><persName n="Justinian I" key="ent3538=67">Justinian</persName></persName>, in <placeName n="Africa" key="ent0157=43">Africa</placeName>, 
<persName n="qual2-nephew" type="nephew">Germanus</persName>	nephew of <persName n="rel"><persName n="Justinian I" key="ent3538=67">Justinian</persName></persName>	ch43	v07p238	ent2765	persName	nephew of <persName n="rel"><persName n="Justinian I" key="ent3538=67">Justinian</persName></persName>, in <placeName n="Africa" key="ent0157=43">Africa</placeName>, 
<persName n="qual2-nephew" type="nephew">Germanus</persName>	nephew of <persName n="rel"><persName n="Justinian I" key="ent3538=67">Justinian</persName></persName>	ch43	v07p263	ent2765	persName	commands the army, 
<persName n="qual2-nephew" type="nephew">Germanus</persName>	nephew of <persName n="rel"><persName n="Justinian I" key="ent3538=67">Justinian</persName></persName>	ch43	v07p263	ent2765	persName	family of, 
<persName n="qual2-nephew" type="nephew">Germanus</persName>	nephew of <persName n="rel"><persName n="Justinian I" key="ent3538=67">Justinian</persName></persName>	ch43	v07p264	ent2765	persName	marriage and death, 
<persName n="qual2-son" type="son">Germanus</persName>	son of a patrician	ch48	v08p226	ent2766	persName	son of a patrician, punished by <persName n="genname"><persName n="Constantine IV or Constantine Pogonatus" key="ent1788=5">Constantine IV</persName>.</persName>, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch01	v01p025	ent2767	placeName	Upper and Lower, Roman provinces, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch08	v01p273	ent2767	placeName	description of, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch09	v01p285	ent2767	placeName	its population, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch25	v04p213	ent2767	placeName	its population, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch25	v04p214	ent2767	placeName	its population, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch31	v05p278	ent2767	placeName	<rs type="ethnic" n="Goths:Goths" key="ent2844=25:ent5554=1">Goths</rs>, <rs type="ethnic" n="Burgundians" key="ent1196=20">Burgundians</rs>, and <rs type="ethnic" n="Franks" key="ent2607=43">Franks</rs> settle in First or Upper, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch31	v05p278	ent2767	placeName	<rs type="ethnic" n="Burgundians" key="ent1196=20">Burgundians</rs> in Second or Lower, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch46	v08p072	ent2767	placeName	Sclavonian colonists in, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch49	v08p366	ent2767	placeName	united by <persName n="Charlemagne" key="ent1534=26">Charlemagne</persName>, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch49	v08p386	ent2767	placeName	princes of, independent, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch49	v08p388	ent2767	placeName	Germanic confederation, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch49	v08p389	ent2767	placeName	counts of, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch66	v11p245	ent2767	placeName	description of, by <persName n="Laonicus Chalcondyles" key="ent1515=8">Chalcondyles</persName>, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch66	v11p246	ent2767	placeName	description of, by <persName n="Laonicus Chalcondyles" key="ent1515=8">Chalcondyles</persName>, 
<placeName n="space-at-comma">Germany</placeName>	Upper and Lower	ch67	v11p304	ent2767	placeName	armies of, in fifteenth century, 
<persName n="heur1-commander">Gerontius</persName>	<roleName n="rulex">commander</roleName> in <placeName n="Greece" key="ent2871=8">Greece</placeName>	ch30	v05p139	ent2768	persName	<roleName n="rulex">commander</roleName> in <placeName n="Greece" key="ent2871=8">Greece</placeName>, 
<persName n="heur1-usurper">Gerontius</persName>	general of the usurper <persName n="Constantine" key="ent1804=5">Constantine</persName>	ch31	v05p265	ent2769	persName	general of the usurper <persName n="Constantine" key="ent1804=5">Constantine</persName>, makes <persName n="Maximus" key="ent4192=2">Maximus</persName> emperor, 
<persName n="heur1-usurper">Gerontius</persName>	general of the usurper <persName n="Constantine" key="ent1804=5">Constantine</persName>	ch31	v05p266	ent2769	persName	death, 
<placeName n="captured2-built-by">Gerrha</placeName>	or Katif	ch50	v09p010	ent2770	placeName	or Katif, built by Chaldaeans, 
<persName n="fore3"><forename>John</forename> <surname>Gerson</surname></persName>	doctor of the Sorbonne	ch70	v12p163	ent2771	persName	doctor of the Sorbonne, 
<persName n="heur1-martyr">Gervasius and Protasius</persName>	martyrs	ch27	v05p035	ent2772	persName	martyrs, 
<placeName n="manual">Gessoriacum</placeName>	(<placeName n="manual">Boulogne</placeName>)	ch13	v02p153	ent2773	placeName	(<placeName n="manual">Boulogne</placeName>), 
<placeName n="manual">Gessoriacum</placeName>	(<placeName n="manual">Boulogne</placeName>)	ch13	v02p154	ent2773	placeName	(<placeName n="manual">Boulogne</placeName>), 
<placeName n="manual">Gessoriacum</placeName>	(<placeName n="manual">Boulogne</placeName>)	ch38	v06p233	ent2774	placeName	<head><title n="manual">Gesta Francorum</title>G 
<title n="manual">Gesta Francorum</title>G <ref type="volpage" target="ch38:v06p233">vi.233 note</ref>	<ref type="volpage" target="ch38:v06p234">234 note</ref>; <ref type="volpage" target="ch58:v10p199">x.199 note</ref>.</p>
	ch38	v06p234	ent2774	title	
<title n="manual">Gesta Francorum</title>G <ref type="volpage" target="ch38:v06p233">vi.233 note</ref>	<ref type="volpage" target="ch38:v06p234">234 note</ref>; <ref type="volpage" target="ch58:v10p199">x.199 note</ref>.</p>
	ch58	v10p199	ent2774	title	
<title n="manual">GGesta Friderici imperatoris</title>G	<ref type="volpage" target="ch69:v12p083">xii.83 note</ref>.</p>
	ch69	v12p083	ent2775	title	
<title n="manual">G<persName n="genname"><surname>Gesta Ludovicii</surname> <genName n="7">VII.</genName></persName></title>G	<ref type="volpage" target="ch59:v10p282">x.282 note</ref>.</p>
	ch59	v10p282	ent2776	title	
<rs type="simpname">Geta and Caracalla</rs>	<ref type="volpage" target="ch06:v01p163">i.163</ref>	ch06	v01p163	ent2777	rs-simpname	
<rs type="simpname">Geta and Caracalla</rs>	<ref type="volpage" target="ch06:v01p163">i.163</ref>	ch06	v01p164	ent2777	rs-simpname	
<rs type="simpname">Geta and Caracalla</rs>	<ref type="volpage" target="ch06:v01p163">i.163</ref>	ch06	v01p167	ent2777	rs-simpname	reign of, 
<rs type="simpname">Geta and Caracalla</rs>	<ref type="volpage" target="ch06:v01p163">i.163</ref>	ch06	v01p167	ent2777	rs-simpname	titles of, 
<rs type="simpname">Geta and Caracalla</rs>	<ref type="volpage" target="ch06:v01p163">i.163</ref>	ch06	v01p170	ent2777	rs-simpname	death of <persName n="rel">Geta</persName>, 
<rs type="simpname">Geta and Caracalla</rs>	<ref type="volpage" target="ch06:v01p163">i.163</ref>	ch06	v01p168	ent2777	rs-simpname	apotheosis of, 
<rs type="ethnic" n="manual">Getes</rs>	<rs type="ethnic" n="manual">Jits</rs>	ch65	v11p183	ent2778	rs-ethnic	<rs type="ethnic" n="manual">Jits</rs>, or <rs type="ethnic" n="manual">Calmucks</rs>, confounded with the Getz (Dacians), 
<rs type="ethnic" n="manual">Getes</rs>	<rs type="ethnic" n="manual">Jits</rs>	ch65	v11p183	ent2778	rs-ethnic	invade <placeName n="Transoxiana" key="ent6639=1">Transoxiana</placeName>, 
<rs type="ethnic" n="manual">Getes</rs>	<rs type="ethnic" n="manual">Jits</rs>	ch65	v11p184	ent2778	rs-ethnic	driven from <placeName n="Transoxiana" key="ent6639=1">Transoxiana</placeName>, 
<placeName n="manual">Getulia</placeName>	<ref type="volpage" target="ch25:v04p231">iv.231</ref>.</p>
	ch25	v04p231	ent2779	placeName	
<rs type="ethnic">Gezi</rs>	magic stone	ch34	v06p008	ent2780	rs-ethnic	magic stone, 
<rs type="priests" n="manual">Ghebers</rs>	or <rs type="priests" n="manual">Magians</rs>	ch51	v09p227	ent2781	rs-priests	or <rs type="priests" n="manual">Magians</rs>, 
<rs type="priests" n="manual">Ghebers</rs>	or <rs type="priests" n="manual">Magians</rs>	ch51	v09p228	ent2781	rs-priests	or <rs type="priests" n="manual">Magians</rs>, 
<placeName n="captured2-subdued-by">Ghermian</placeName>	(Karmiyan)	ch64	v11p159	ent2782	placeName	(Karmiyan), Emir of, military force of, 
<placeName n="captured2-subdued-by">Ghermian</placeName>	(Karmiyan)	ch64	v11p169	ent2782	placeName	subdued by <persName n="Bajazet I" key="ent0825=18">Bajazet</persName>, 
<rs n="qual1-faction" type="faction">Ghibelines</rs>	faction of	ch49	v08p386	ent2783	rs-faction	faction of, 
<persName type="author1">Giannone</persName>	his history of <placeName n="Naples:Naples" key="ent4525=5:ent4524=1">Naples</placeName>	ch20	v03p323	ent2784	persName	his history of <placeName n="Naples:Naples" key="ent4525=5:ent4524=1">Naples</placeName>, 
<persName type="author1">Giannone</persName>	his history of <placeName n="Naples:Naples" key="ent4525=5:ent4524=1">Naples</placeName>	ch25	v04p199	ent2784	persName	his history of <placeName n="Naples:Naples" key="ent4525=5:ent4524=1">Naples</placeName>, 
<persName type="author1">Giannone</persName>	his history of <placeName n="Naples:Naples" key="ent4525=5:ent4524=1">Naples</placeName>	ch68	v12p063	ent2784	persName	his history of <placeName n="Naples:Naples" key="ent4525=5:ent4524=1">Naples</placeName>, 
<persName n="qual2-nephew" type="nephew">Gibamund</persName>	nephew of <persName n="rel"><persName n="Gelimer" key="ent2719=13">Gelimer</persName></persName>	ch41	v07p100	ent2786	persName	nephew of <persName n="rel"><persName n="Gelimer" key="ent2719=13">Gelimer</persName></persName>, defeated by the Massagetz, 
